,trial_id,global_end_of_trial_date,first_version_date,this_version_date,trial_countries,results_type,recruitment_countries,trial_start_date,error
1692,2007-003240-30,2016-06-04,2017-02-17,2017-02-17,['GB'],Tabular,{'United Kingdom': 77},2008-11-05,
1693,2007-002243-25,2008-09-25,2017-01-07,2017-01-07,"['PL', 'FR', 'AT', 'ES', 'CZ', 'SK']",Document,,,
1694,2006-003903-38,2007-06-01,2019-03-13,2019-03-13,"['DE', 'FI', 'NL', 'BE']",Document,,,
1695,2007-005091-13,2012-10-12,2017-12-21,2017-12-21,['GB'],Document,,,
1696,2007-005092-33,2009-05-22,2016-06-11,2016-06-11,"['DE', 'ES', 'GB', 'CZ', 'GR', 'IT']",Document,,,
1697,2006-002147-91,2011-05-25,2016-12-07,2016-12-07,"['SE', 'NO', 'BE', 'FI', 'ES', 'DK', 'HU', 'AT', 'CZ', 'FR', 'DE', 'IT', 'NL', 'GB']",Document,,,
1698,2006-003983-73,2008-01-15,2016-11-06,2016-11-06,"['CZ', 'DE']",Document,,,
1699,2006-003998-27,2010-06-09,2017-01-06,2017-01-06,['GB'],Document,,,
1700,2004-004594-29,2009-10-01,2018-12-22,2018-12-22,"['ES', 'IT']",Document,,,
1701,2004-004602-25,2006-05-17,2016-06-03,2016-06-03,"['DE', 'AT', 'BE', 'ES']",Document,,,
1702,2008-001314-24,2010-11-19,2015-03-26,2016-02-04,"['GB', 'ES', 'FR', 'IT']",Document,,,
1703,2008-000701-11,2015-07-30,2016-08-11,2016-08-11,"['DE', 'IE', 'HU', 'FR', 'IT', 'GB', 'CZ', 'FI', 'SE', 'GR']",Tabular,"{'South Africa': 23, 'Spain': 113, 'Sweden': 45, 'United Kingdom': 74, 'United States': 405, 'Argentina': 120, 'Australia': 104, 'Brazil': 107, 'Canada': 109, 'Czech Republic': 39, 'Finland': 12, 'France': 95, 'Germany': 78, 'Greece': 36, 'Hungary': 17, 'India': 74, 'Ireland': 54, 'Italy': 63, 'Korea, Republic of': 54, 'Mexico': 108, 'Norway': 16, 'Peru': 48, 'Poland': 25, 'Romania': 31, 'Russian Federation': 80}",2008-10-30,
1704,2008-000718-63,2009-05-27,2015-07-15,2016-09-02,['DE'],Tabular,"{'Germany': 240, 'Russian Federation': 225}",2008-09-18,
1705,2005-004941-33,2009-07-09,2016-07-25,2016-07-25,"['IT', 'DE', 'GB']",Document,,,
1706,2005-004943-72,2009-09-16,2015-05-28,2016-02-02,"['BE', 'FI', 'DE', 'GB', 'NL']",Document,,,
1707,2005-004949-34,2009-04-22,2015-05-06,2016-05-16,"['AT', 'GB', 'SE', 'DE', 'ES', 'FI', 'IT']",Document,,,
1708,2006-003651-20,2010-08-20,2016-08-07,2016-08-07,"['DE', 'FR', 'BE', 'GB']",Document,,,
1709,2006-003656-38,2009-05-12,2019-03-07,2019-03-07,['GB'],Document,,,
1710,2008-006831-10,2016-09-15,2015-03-22,2017-10-14,"['DE', 'FR', 'SE', 'BE', 'PT', 'SK', 'DK', 'AT', 'NL', 'FI', 'PL', 'IT', 'GR', 'CZ', 'ES', 'GB']",Mixed,"{'Slovakia': 77, 'Spain': 30, 'Sweden': 52, 'Ukraine': 26, 'United Kingdom': 56, 'United States': 215, 'Australia': 14, 'Austria': 36, 'Belgium': 30, 'Canada': 32, 'Czech Republic': 25, 'Denmark': 43, 'Finland': 24, 'France': 125, 'Germany': 340, 'Greece': 33, 'Italy': 146, 'Netherlands': 10, 'Norway': 80, 'Poland': 62, 'Portugal': 18, 'Russian Federation': 30}",2009-12-09,
1711,2008-004556-71,2012-12-07,2016-08-06,2016-08-06,"['ES', 'FR', 'DE', 'BE', 'IT']",Document,,,
1712,2006-006092-21,2009-04-14,2014-07-16,2016-02-25,"['SE', 'IE', 'FI', 'DE', 'ES', 'DK', 'SI', 'FR', 'PL', 'AT']",Document,,,
1713,2004-002980-26,2008-07-17,2015-08-09,2016-07-13,"['GB', 'DE', 'ES', 'FR', 'Outside EU/EEA']",Tabular,"{'Spain': 1, 'United Kingdom': 8, 'France': 2, 'Germany': 21, 'India': 2}",2005-01-31,
1714,2007-001477-29,2008-11-20,2016-07-02,2016-07-02,"['SE', 'NL', 'ES', 'CZ', 'GB']",Document,,,
1715,2008-004229-40,2011-01-18,2019-12-18,2019-12-18,['GB'],Tabular,{'United Kingdom': 38},2009-08-03,
1716,2008-002696-27,2009-08-04,2016-12-29,2016-12-29,"['BE', 'FR', 'SK', 'ES', 'DE']",Document,,,
1717,2008-004338-26,2010-03-03,2015-05-28,2016-02-02,"['ES', 'GB', 'DE']",Document,,,
1718,2009-010387-41,2010-02-24,2015-08-06,2016-07-13,['ES'],Tabular,"{'Spain': 5, 'United States': 10}",2009-05-18,
1719,2008-006924-68,2012-04-18,2015-06-04,2016-07-08,"['AT', 'ES', 'NL', 'CZ', 'PT', 'FR', 'IT', 'GB', 'HU', 'GR']",Document,,,
1720,2008-000874-19,2010-05-18,2015-04-09,2016-03-18,"['NL', 'ES', 'SK', 'SE']",Document,,,
1721,2008-000879-26,2010-08-05,2014-11-09,2016-07-12,"['FR', 'NL', 'BE', 'GB', 'DE', 'ES', 'IT']",Document,,,
1722,2008-000649-77,2010-12-09,2016-06-04,2016-06-04,"['NL', 'DE', 'GB', 'BE', 'ES', 'AT', 'FR']",Document,,,
1723,2007-002467-27,2011-05-31,2019-07-18,2019-07-18,['GB'],Document,,,
1724,2007-004891-38,2008-09-25,2016-10-02,2016-10-02,"['ES', 'BG']",Document,,,
1725,2008-007844-33,2010-08-03,2016-05-11,2016-05-11,"['DE', 'GB', 'BG']",Tabular,"{'Poland': 37, 'Romania': 77, 'Bulgaria': 52, 'Germany': 21, 'United Kingdom': 7}",2009-06-04,
1726,2010-019987-35,2013-12-26,2015-07-30,2016-06-20,"['IT', 'DE', 'GB', 'ES', 'FR', 'CZ']",Tabular,"{'Spain': 8, 'United Kingdom': 3, 'United States': 7, 'Australia': 3, 'Czech Republic': 12, 'France': 5, 'Germany': 11, 'Italy': 11, 'Poland': 15}",2010-11-30,
1727,2008-003459-64,2009-06-27,2016-05-20,2016-05-20,"['GB', 'ES', 'IT']",Document,,,
1728,2009-011004-33,2009-07-30,2016-02-18,2016-02-18,['GB'],Document,,,
1729,2009-011008-43,2013-12-31,2015-08-02,2016-07-13,['IT'],Tabular,{'Italy': 181},2009-09-20,
1730,2009-011013-24,2010-06-17,2016-11-30,2016-11-30,['AT'],Document,,,
1731,2009-011017-24,2011-07-11,2017-04-05,2017-04-05,['DE'],Tabular,{'Germany': 78},2009-08-10,
1732,2009-011036-36,2012-02-23,2016-07-22,2016-07-22,['ES'],Document,,,
1733,2009-013054-33,2012-05-22,2014-11-01,2016-06-10,['GB'],Tabular,{'United Kingdom': 163},2010-01-12,
1734,2007-006249-42,2009-05-14,2016-06-04,2016-06-04,['GB'],Document,,,
1735,2006-001509-26,2007-10-05,2019-09-22,2019-09-22,['GB'],Document,,,
1736,2006-001510-32,2007-12-28,2018-03-11,2018-03-11,"['GB', 'SK']",Document,,,
1737,2006-001515-29,2007-08-10,2016-04-03,2016-04-03,"['FI', 'SE', 'ES', 'AT', 'SK', 'CZ', 'IT']",Document,,,
1738,2009-016707-30,2013-03-06,2016-10-07,2016-10-07,"['BE', 'FR']",Document,,,
1739,2009-011212-37,2010-08-23,2016-12-30,2016-12-30,['PL'],Document,,,
1740,2009-011296-80,2011-01-14,2016-04-20,2016-04-20,['FR'],Document,,,
1741,2009-011299-32,2018-03-26,2019-04-10,2019-04-10,"['PT', 'HU', 'GB', 'ES', 'CZ', 'LV', 'FR', 'BE', 'SK', 'NL', 'IE', 'DK', 'SI', 'GR', 'IT', 'BG', 'DE']",Tabular,"{'Slovakia': 29, 'Slovenia': 9, 'South Africa': 63, 'Spain': 373, 'Taiwan': 43, 'Turkey': 19, 'United Kingdom': 237, 'United States': 715, 'Argentina': 22, 'Australia': 297, 'Belgium': 228, 'Brazil': 200, 'Bulgaria': 35, 'Canada': 287, 'Chile': 34, 'Czech Republic': 121, 'Denmark': 55, 'France': 170, 'Germany': 41, 'Greece': 103, 'Hong Kong': 32, 'Hungary': 232, 'India': 174, 'Ireland': 75, 'Israel': 17, 'Italy': 46, 'Japan': 262, 'Korea, Republic of': 78, 'Latvia': 35, 'Malaysia': 15, 'Mexico': 53, 'Netherlands': 67, 'Peru': 28, 'Philippines': 32, 'Poland': 92, 'Portugal': 51, 'Romania': 17, 'Russian Federation': 118, 'Serbia': 4}",2010-06-02,
1742,2009-011418-68,2009-08-13,2018-12-30,2018-12-30,['DE'],Document,,,
1743,2008-005904-13,2009-08-18,2019-03-29,2019-03-29,['BG'],Document,,,
1744,2008-002769-30,2010-07-05,2016-11-13,2016-11-13,['IT'],Document,,,
1745,2007-005791-14,2009-11-03,2016-07-03,2016-07-03,['DE'],Document,,,
1746,2006-006307-37,2009-10-28,2019-06-15,2019-06-15,"['DE', 'AT']",Document,,,
1747,2009-013462-25,2011-04-04,2019-04-04,2019-04-04,['GB'],Tabular,{'United Kingdom': 40},2010-02-01,
1748,2008-000634-53,2012-07-09,2016-05-20,2016-05-20,"['GB', 'DE', 'CZ', 'ES', 'IT', 'FR']",Document,,,
1749,2008-006979-72,2011-01-27,2016-12-30,2018-01-21,"['FR', 'PL']",Mixed,"{'United States': 23, 'France': 3, 'Poland': 5}",2009-03-23,
1750,2008-007015-32,2011-01-25,2016-04-21,2016-04-21,['DE'],Document,,,
1751,2010-018414-69,2011-11-08,2016-08-05,2016-08-05,"['ES', 'DE', 'GB', 'FI', 'SE', 'DK', 'IT']",Document,,,
1752,2010-018418-53,2011-05-07,2015-08-01,2016-07-13,"['FR', 'NL', 'HU', 'DE']",Tabular,"{'United States': 1, 'Canada': 1, 'Russian Federation': 1}",2010-10-27,
1753,2009-010703-80,2009-08-31,2016-11-30,2016-11-30,"['DE', 'AT']",Document,,,
1754,2009-010713-69,2010-01-28,2016-05-27,2016-05-27,['SI'],Document,,,
1755,2007-005486-34,2008-06-23,2016-08-06,2016-08-06,['AT'],Document,,,
1756,2007-005495-13,2009-11-12,2016-12-24,2016-12-24,"['HU', 'DE', 'LT', 'GB']",Document,,,
1757,2007-005508-42,2010-05-19,2016-08-06,2016-08-06,"['FR', 'PT', 'ES', 'NL', 'IT', 'BE', 'DE', 'GB']",Document,,,
1758,2010-019017-25,2015-10-30,2017-03-10,2017-03-10,['DE'],Mixed,{'Germany': 16},2012-03-09,
1759,2007-004413-33,2008-06-23,2016-12-28,2016-12-28,"['SE', 'FI']",Document,,,
1760,2009-017636-41,2013-03-31,2019-06-27,2019-06-27,['GB'],Document,,,
1761,2009-017672-24,2011-11-29,2017-01-06,2017-01-06,"['BE', 'FI']",Document,,,
1762,2009-011504-36,2013-08-09,2017-11-03,2017-11-03,"['DE', 'GB', 'PL', 'FR', 'ES']",Tabular,"{'Spain': 11, 'United Kingdom': 13, 'Germany': 76, 'Poland': 95}",2010-02-01,
1763,2009-015703-13,2011-11-23,2019-11-27,2019-11-27,['DE'],Document,,,
1764,2009-013667-19,2013-08-14,2015-08-06,2016-07-13,"['DK', 'GB', 'DE', 'IT', 'ES']",Tabular,"{'Germany': 12, 'Denmark': 4, 'France': 23, 'Italy': 10, 'Spain': 6, 'United Kingdom': 5, 'United States': 73, 'Australia': 20, 'Canada': 13, 'Switzerland': 18}",2010-11-12,
1765,2009-013686-26,2011-01-19,2016-04-21,2016-04-21,['DE'],Document,,,
1766,2007-001645-17,2009-04-24,2019-10-18,2019-10-18,['GB'],Document,,,
1767,2007-001646-40,2012-07-07,2019-10-04,2019-10-04,"['DE', 'BE', 'NL', 'FR', 'AT', 'GB']",Document,,,
1768,2008-004748-36,2009-10-13,2016-12-09,2016-12-09,"['DE', 'CZ', 'BG']",Tabular,"{'Switzerland': 5, 'United States': 21, 'Bulgaria': 23, 'Croatia': 40, 'Czech Republic': 8, 'Germany': 2, 'Poland': 15, 'Romania': 12, 'Russian Federation': 28}",2009-01-28,
1769,2006-001676-21,2011-10-07,2015-08-01,2016-12-12,['CZ'],Tabular,{'Czech Republic': 323},2006-09-07,
1770,2008-005779-86,2009-09-24,2016-03-10,2016-03-10,['FR'],Document,,,
1771,2008-005789-30,2012-06-29,2020-01-04,2020-01-04,['ES'],Document,,,
1772,2008-005802-37,2010-01-08,2015-08-01,2016-07-13,"['HU', 'BE', 'Outside EU/EEA']",Tabular,"{'United States': 8, 'Belgium': 4, 'Brazil': 4, 'Hungary': 14, 'Poland': 9}",2009-04-13,
1773,2008-005810-39,2009-08-26,2016-04-20,2016-04-20,['DE'],Document,,,
1774,2005-003485-42,2007-08-14,2016-06-24,2016-06-24,"['AT', 'DE', 'ES', 'GB', 'IT', 'BE']",Document,,,
1775,2007-001262-32,2012-10-12,2019-12-27,2019-12-27,['DE'],Document,,,
1776,2007-004819-54,,,,,,,,Error in Scrape
1777,2007-004823-39,2016-07-14,2017-08-12,2017-08-12,"['FR', 'GB', 'IE', 'IT', 'AT', 'ES', 'SE', 'BE', 'PT', 'DE', 'GR']",Tabular,"{'Spain': 87, 'Sweden': 19, 'Switzerland': 26, 'Taiwan': 11, 'United Kingdom': 71, 'United States': 60, 'Australia': 72, 'Austria': 41, 'Belgium': 52, 'Canada': 252, 'China': 47, 'France': 459, 'Germany': 97, 'Greece': 86, 'Italy': 148, 'Korea, Republic of': 56, 'New Zealand': 12, 'Portugal': 27}",2008-08-29,
1778,2008-008265-36,2010-04-27,2016-12-31,2016-12-31,"['FI', 'FR', 'DE', 'ES']",Document,,,
1779,2008-008291-14,2013-01-31,2016-08-15,2016-08-15,"['GB', 'IE']",Document,,,
1780,2007-003745-32,2013-02-20,2019-02-13,2019-02-13,['GB'],Document,,,
1781,2008-006324-62,2011-02-23,2016-10-02,2016-10-02,"['SE', 'DK', 'ES', 'GB', 'IT', 'DE']",Document,,,
1782,2008-006333-27,2013-10-24,2015-02-21,2016-02-04,"['LV', 'EE', 'DE', 'BE', 'NL', 'ES', 'CZ', 'BG', 'GR', 'GB']",Tabular,"{'Canada': 12, 'Chile': 3, 'Colombia': 18, 'Croatia': 14, 'Georgia': 19, 'India': 170, 'Mexico': 25, 'New Zealand': 18, 'Peru': 25, 'Russian Federation': 145, 'Serbia': 134, 'Ukraine': 189, 'United States': 41, 'Netherlands': 11, 'Poland': 386, 'Romania': 48, 'Spain': 25, 'United Kingdom': 14, 'Belgium': 11, 'Bulgaria': 70, 'Czech Republic': 38, 'Estonia': 23, 'France': 18, 'Germany': 41, 'Greece': 9, 'Latvia': 9}",2009-06-05,
1783,2008-006334-10,2009-07-20,2015-04-05,2016-05-16,"['NL', 'BE']",Document,,,
1784,2009-013378-42,2011-10-17,2016-12-11,2017-03-03,"['BE', 'CZ', 'HU', 'IT', 'PT']",Mixed,"{'Belgium': 6, 'Czech Republic': 41, 'Hungary': 150, 'Italy': 45, 'Portugal': 2, 'Romania': 39}",2010-09-13,
1785,2009-013395-48,2011-01-14,2015-04-05,2016-05-16,"['AT', 'DE', 'SI', 'SK']",Document,,,
1786,2009-010887-41,2012-04-10,2016-11-06,2016-11-06,['FR'],Document,,,
1787,2007-001585-33,2013-05-28,2015-05-13,2016-07-14,"['LT', 'DK', 'EE', 'FR', 'LV', 'GR', 'NL', 'CZ', 'ES', 'DE']",Document,,,
1788,2008-006182-88,2016-11-07,2017-11-22,2017-11-22,"['SE', 'DE', 'GB', 'ES', 'NL', 'IT']",Tabular,"{'Spain': 15, 'Sweden': 4, 'United Kingdom': 16, 'Germany': 19, 'Italy': 11, 'Netherlands': 6, 'Poland': 2}",2009-06-24,
1789,2008-004945-27,2014-04-09,2015-08-06,2016-05-26,"['BE', 'DE', 'GB']",Tabular,"{'United Kingdom': 2, 'United States': 72, 'Australia': 2, 'Belgium': 7, 'France': 7, 'Germany': 14}",2009-02-10,
1790,2009-009889-13,2010-12-10,2016-04-21,2016-04-21,"['GB', 'HU', 'DE', 'BE']",Document,,,
1791,2009-014803-30,2012-11-23,2016-11-23,2016-11-23,"['ES', 'SE', 'FR', 'HU', 'SK', 'CZ', 'BE', 'GR', 'IT']",Document,,,
1792,2009-018240-23,2013-06-17,2018-12-02,2018-12-02,"['BE', 'NO', 'FR', 'GB', 'SE', 'DE', 'IT', 'NL']",Document,,,
1793,2009-016119-38,2011-05-18,2016-12-04,2016-12-04,"['GB', 'PL', 'LV', 'CZ', 'BG']",Document,,,
1794,2008-001122-13,2009-08-25,2015-06-26,2016-07-08,"['DE', 'AT']",Document,,,
1795,2008-001159-23,2011-06-10,2016-12-24,2016-12-24,"['GB', 'IT', 'SK', 'FR', 'SE', 'DE', 'CZ', 'HU', 'ES']",Document,,,
1796,2009-014448-13,2010-10-08,2016-09-04,2016-09-04,['DE'],Document,,,
1797,2009-014313-27,2009-12-15,2018-01-05,2018-01-05,['ES'],Tabular,{'Spain': 5},2009-11-16,
1798,2006-002565-39,2011-12-01,2019-07-13,2019-07-13,['GB'],Document,,,
1799,2009-015589-74,2010-03-29,2016-12-31,2016-12-31,"['SE', 'DK']",Document,,,
1800,2006-006431-42,2008-07-03,2015-05-06,2016-05-16,"['DE', 'SK', 'FI', 'IE', 'BE', 'AT', 'GR', 'GB', 'ES']",Document,,,
1801,2006-006436-22,2009-08-17,2014-12-07,2016-07-12,"['IT', 'ES']",Document,,,
1802,2006-006441-14,2007-12-18,2018-07-07,2018-07-07,['DE'],Tabular,{'Germany': 150},2007-04-20,
1803,2008-002628-27,2010-12-22,2016-04-13,2016-04-13,"['GB', 'DE', 'NL']",Document,,,
1804,2007-001128-11,2012-02-29,2016-03-03,2016-03-03,"['GB', 'FR', 'AT', 'NL', 'BE', 'CZ', 'GR', 'FI', 'DE', 'IT', 'ES', 'PT', 'SE', 'PL']",Document,,,
1805,2007-007588-26,2008-08-26,2016-10-07,2016-10-07,['PL'],Document,,,
1806,2007-007591-42,2013-07-18,2019-01-05,2019-01-05,['GB'],Document,,,
1807,2007-007604-15,2010-05-04,2019-06-02,2019-06-02,['GB'],Document,,,
1808,2008-001226-14,2009-01-16,2016-10-28,2016-10-28,"['SE', 'BE', 'DE', 'IT']",Document,,,
1809,2009-014286-20,2015-10-01,2019-02-28,2019-03-24,['IE'],Tabular,{'United States': 9},2010-03-01,
1810,2009-014290-40,2013-04-27,2016-05-26,2016-05-26,"['GB', 'HU', 'DE', 'SE', 'FR', 'EE', 'BE', 'AT', 'ES', 'DK', 'CZ', 'IT']",Document,,,
1811,2008-007507-83,2012-07-06,2016-04-15,2016-04-15,['IT'],Document,,,
1812,2009-011589-27,2010-12-02,2016-06-12,2016-06-12,"['PL', 'BG']",Document,,,
1813,2010-022991-29,2011-11-18,2017-05-05,2017-05-05,"['GB', 'DE', 'BE', 'SE', 'CZ']",Document,,,
1814,2010-022416-40,2013-04-25,2019-06-13,2019-06-13,['GB'],Document,,,
1815,2010-024566-22,2012-02-28,2019-08-03,2019-08-03,"['FR', 'Outside EU/EEA']",Tabular,"{'United States': 16, 'France': 4}",2010-07-12,
1816,2009-014516-35,2011-07-04,2016-07-24,2016-07-24,"['FR', 'LT', 'BE', 'EE', 'CZ']",Document,,,
1817,2009-014543-36,2010-05-15,2014-11-02,2016-02-12,['DE'],Document,,,
1818,2010-018466-22,2018-05-14,2019-07-20,2019-07-20,['GB'],Tabular,{'United Kingdom': 200},2011-11-07,
1819,2005-005838-12,2007-10-31,2016-10-27,2016-10-27,['GB'],Document,,,
1820,2009-017147-33,2016-02-08,2017-02-25,2017-05-21,['AT'],Tabular,{'Austria': 20},2010-07-14,
1821,2009-017168-17,2011-02-08,2017-01-05,2017-01-05,['DE'],Document,,,
1822,2007-003793-26,2015-04-27,2016-04-14,2016-04-14,"['HU', 'ES', 'FR', 'BE', 'PT', 'CZ', 'DE', 'SK', 'NL', 'IT', 'GB']",Tabular,"{'Slovakia': 22, 'South Africa': 17, 'Spain': 30, 'Taiwan': 25, 'Ukraine': 51, 'United Kingdom': 11, 'United States': 29, 'Argentina': 14, 'Australia': 7, 'Belgium': 12, 'Brazil': 45, 'Canada': 3, 'Chile': 44, 'Colombia': 1, 'Czech Republic': 27, 'France': 38, 'Germany': 9, 'Hong Kong': 9, 'Hungary': 34, 'India': 42, 'Italy': 26, 'Korea, Republic of': 16, 'Malaysia': 2, 'Netherlands': 2, 'Poland': 122, 'Portugal': 3, 'Russian Federation': 111, 'Serbia': 36, 'Singapore': 3}",2008-04-10,
1823,2008-003824-51,2012-09-10,2015-06-13,2016-08-12,['FI'],Tabular,{'Finland': 342},2009-08-25,
1824,2007-006681-15,2010-10-01,2016-08-05,2016-08-05,['ES'],Document,,,
1825,2007-006682-33,2012-10-16,2015-02-06,2016-03-21,"['GB', 'ES', 'CZ', 'FR']",Document,,,
1826,2008-004669-24,2010-02-24,2018-12-16,2018-12-16,['GB'],Document,,,
1827,2009-009498-87,2010-01-07,2016-07-29,2016-07-29,['DE'],Tabular,"{'Germany': 13, 'United States': 77}",2009-03-26,
1828,2007-000683-24,2008-04-29,2015-07-31,2016-04-27,"['CZ', 'HU']",Tabular,"{'Czech Republic': 114, 'Hungary': 130}",2007-11-13,
1829,2007-000703-15,2009-01-07,2016-10-02,2016-10-02,"['DK', 'NL']",Document,,,
1830,2009-015247-16,2012-10-18,2016-04-16,2016-04-16,"['GB', 'BE', 'FR', 'ES', 'FI', 'PT', 'DE', 'DK', 'SE', 'LT', 'EE', 'SI', 'SK', 'NL', 'CZ', 'BG', 'IT', 'HU', 'NO']",Document,,,
1831,2008-000727-26,2009-02-25,2014-11-02,2016-02-12,['SE'],Document,,,
1832,2008-000730-42,2011-02-02,2016-11-02,2016-11-02,['FR'],Document,,,
1833,2009-009867-70,2014-04-10,2019-01-26,2019-01-26,['FR'],Mixed,{'France': 138},2010-02-24,
1834,2009-011450-18,2009-05-28,2016-03-24,2016-03-24,['GB'],Document,,,
1835,2009-011464-11,2013-12-23,2015-08-07,2016-06-28,"['DE', 'FR']",Tabular,"{'United States': 254, 'Austria': 12, 'Canada': 30, 'France': 50, 'Germany': 58, 'Puerto Rico': 4}",2009-06-04,
1836,2010-018531-17,2012-01-16,2019-06-29,2019-06-29,['GB'],Document,,,
1837,2010-019556-44,2011-12-21,2015-07-31,2016-07-06,"['PT', 'HU', 'DE', 'ES', 'FR', 'BE', 'IT']",Document,,,
1838,2008-000977-39,2011-09-02,2016-12-28,2016-12-28,"['DE', 'IT', 'FR', 'ES']",Document,,,
1839,2009-017801-12,2011-07-20,2016-06-12,2016-06-12,"['GB', 'BG']",Document,,,
1840,2009-017802-35,2010-08-30,2016-04-16,2016-04-16,"['NL', 'LV', 'EE']",Document,,,
1841,2009-017852-28,2012-05-24,2018-01-27,2018-01-27,['DE'],Document,,,
1842,2010-022894-32,2015-02-16,2019-11-11,2019-11-11,['GB'],Mixed,{'United Kingdom': 1350},2011-07-17,
1843,2010-022912-37,2005-01-21,2016-07-29,2016-07-29,['Outside EU/EEA'],Tabular,{'United States': 442},2004-01-23,
1844,2009-015713-51,2013-05-23,2015-05-06,2016-05-16,"['DE', 'BE', 'FI', 'LV', 'HU', 'NO', 'LT', 'SK', 'SE', 'ES', 'NL', 'DK', 'PT', 'GR', 'AT', 'IT', 'IE', 'BG', 'GB']",Document,,,
1845,2008-006021-14,2018-05-23,2019-06-01,2019-06-01,"['DE', 'ES', 'GB', 'BE', 'FR', 'IT', 'BG', 'AT', 'GR']",Tabular,"{'South Africa': 10, 'Spain': 28, 'Taiwan': 26, 'United Kingdom': 52, 'United States': 88, 'Australia': 10, 'Austria': 3, 'Belgium': 24, 'Brazil': 59, 'Bulgaria': 23, 'Canada': 2, 'Chile': 12, 'China': 49, 'Colombia': 3, 'France': 76, 'Germany': 53, 'Greece': 6, 'Hong Kong': 11, 'Israel': 19, 'Italy': 20, 'Korea, Republic of': 49, 'New Zealand': 21, 'Peru': 9, 'Poland': 23, 'Russian Federation': 32, 'Singapore': 12}",2009-05-21,
1846,2008-006027-31,2010-01-28,2016-05-05,2016-05-05,"['BE', 'LV', 'FR', 'IT']",Document,,,
1847,2005-004597-24,2007-08-21,2016-07-15,2016-07-15,"['GB', 'DE', 'SE', 'SK']",Document,,,
1848,2009-012446-23,2011-07-29,2016-11-05,2016-11-05,"['GB', 'ES', 'FR', 'CZ', 'IT', 'DE']",Document,,,
1849,2009-011097-15,2011-03-04,2019-09-21,2019-09-21,['AT'],Tabular,{'Austria': 17},2010-07-19,
1850,2006-000736-26,2009-04-28,2016-11-03,2016-11-03,"['GB', 'AT', 'IT', 'PT', 'BE', 'CZ', 'DE', 'GR', 'ES']",Document,,,
1851,2006-006375-21,2008-08-19,2017-01-03,2017-01-03,"['HU', 'GR']",Document,,,
1852,2009-011637-27,2013-04-10,2019-05-16,2019-05-16,['GB'],Document,,,
1853,2009-011638-90,2011-08-19,2019-02-03,2019-02-03,['GB'],Document,,,
1854,2009-011676-30,2012-01-09,2015-01-08,2016-06-03,"['GB', 'ES', 'DE', 'BE', 'IT', 'CZ']",Tabular,"{'Czech Republic': 252, 'Belgium': 183, 'Germany': 295, 'Italy': 290, 'Spain': 106, 'United Kingdom': 462}",2009-07-13,
1855,2010-020688-18,2013-04-26,2016-10-13,2016-10-13,['GB'],Document,,,
1856,2009-011795-29,2011-10-07,2015-07-31,2016-07-06,"['FI', 'PT']",Document,,,
1857,2009-012568-14,2011-09-15,2016-11-10,2016-12-30,"['SK', 'BG']",Document,,,
1858,2009-012570-13,2013-03-13,2014-12-17,2016-07-12,"['DE', 'ES', 'IT']",Document,,,
1859,2010-021783-15,2011-10-14,2018-10-07,2018-10-07,['GB'],Document,,,
1860,2010-021788-33,2013-07-12,2015-02-12,2016-04-27,"['CZ', 'DE', 'GB']",Document,,,
1861,2008-001566-90,2010-10-06,2015-02-15,2016-06-03,"['GB', 'SE', 'ES', 'NL', 'CZ', 'FR', 'AT', 'DK', 'FI', 'BE', 'LT', 'DE', 'IT', 'GR']",Document,,,
1862,2010-019521-34,2014-12-08,2015-06-11,2016-07-08,['CZ'],Tabular,"{'Taiwan': 1, 'United States': 67, 'Czech Republic': 4, 'India': 35}",2010-05-07,
1863,2010-022648-19,2014-09-05,2015-03-11,2016-09-29,['Outside EU/EEA'],Tabular,"{'United States': 303, 'Russian Federation': 19}",2011-06-16,
1864,2009-018006-21,2011-08-19,2015-05-06,2016-05-16,"['DE', 'LV', 'EE', 'CZ', 'AT']",Document,,,
1865,2009-018022-30,2013-11-29,2015-08-15,2016-07-15,"['PT', 'HU', 'DE', 'NL', 'BE', 'ES', 'GB', 'SE', 'DK', 'IT', 'LV', 'AT', 'EE', 'LT']",Tabular,"{'Spain': 170, 'Sweden': 16, 'Switzerland': 10, 'Turkey': 78, 'Ukraine': 149, 'United Kingdom': 34, 'Austria': 11, 'Belgium': 67, 'Croatia': 4, 'Denmark': 5, 'Estonia': 9, 'France': 82, 'Germany': 114, 'Greece': 27, 'Hungary': 18, 'Israel': 17, 'Italy': 123, 'Latvia': 56, 'Lithuania': 8, 'Netherlands': 5, 'Portugal': 32}",2010-11-02,
1866,2009-014401-13,2011-10-21,2015-08-02,2018-08-18,"['IT', 'AT', 'SK', 'RO', 'ES']",Mixed,"{'Slovakia': 10, 'Spain': 3, 'Austria': 40, 'Italy': 59, 'Romania': 89}",2010-04-01,
1867,2008-005232-33,2011-09-26,2015-05-28,2016-02-02,"['NL', 'DE', 'FR', 'ES', 'GB', 'GR']",Document,,,
1868,2008-005244-16,2013-01-13,2019-07-06,2019-07-06,['GB'],Document,,,
1869,2009-010276-16,2013-05-07,2015-08-02,2016-07-04,['DE'],Tabular,"{'United States': 107, 'Germany': 3, 'Poland': 18, 'Puerto Rico': 20, 'Russian Federation': 55}",2009-09-01,
